Region,Address,UnitNo,PostalCode,Lat,Long,,,
South West,"POSB BLOCK 153 BUKIT BATOK153 BUKIT BATOK STREET 11",,650153,1.347569,103.744289,,,
South West,"POSB BLOCK 502 JURONG WEST502 JURONG WEST AVENUE 1 #01-351A",#01-351A,640502,1.350353,103.718008,,,
South West,"POSB BUKIT BATOK EAST272 BUKIT BATOK EAST AVENUE 4 #02-37",#02-37,650272,1.348833,103.757788,,,
South West,"POSB CLEMENTI AVENUE 5325 CLEMENTI AVENUE 5",,120325,1.315245,103.766757,,,
South West,"POSB JTC TUAS FOOD CENTRE21 TUAS AVENUE 13",,638988,1.322286,103.640189,,,
South West,"POSB KEPPEL MARINE50 GUL ROAD",,629351,1.292822,103.668578,,,
South West,"POSB MURAI LODGE 1 MURAI FARMWAY",,709154,1.38382,103.695193,,,
South West,"POSB SCIENCE PARK II (THE ALPHA)10 SCIENCE PARK ROAD #01-1139A",#01-1139A,117684,1.288119,103.779601,,,
South West,"POSB SOON LEE LODGE31 SOON LEE ROAD",,628087,1.330634,103.699844,,,
South West,"POSB TUAS LODGE 190 TUAS SOUTH AVENUE 9",,637397,31.496324,105.639237,,,
South West,"POSB WEST COAST MARKET726 CLEMENTI WEST STREET 2 #01-09",#01-09,120726,1.303831,103.764132,,,
South West,"POSB ZHENG HUA COMMUNITY CLUB1 SEGAR ROAD #01-2385A",#01-2385A,677738,1.386569,103.771802,,,
South West,"QUEENSTOWN MRT STATION301 COMMONWEALTH AVENUE",,149729,1.294195,103.806102,,,
South West,"RESORT WORLD SENTOSA BASEMENT 1 FORUM - STATION 126 SENTOSA GATEWAY",,098138,47.46,-122.25,,,
South West,"RESORT WORLD SENTOSA BASEMENT 1 FORUM - STATION 226 SENTOSA GATEWAY",,098138,47.46,-122.25,,,
South West,"RHB BUKIT TIMAH440/442 UPPER BUKIT TIMAH, THE RAIL MAIL",,678064,1.359483,103.767581,,,
South West,"S11 BUKIT BATOK CENTRAL BLOCK 640640 BUKIT BATOK CENTRAL",,650640,1.349365,103.751484,,,
South West,"S11 CHOA CHU KANG BLOCK 787B787B CHOA CHU KANG DRIVE",,681787,1.395329,103.748004,,,
South West,"S11 TAMAN JURONG101 YUNG SHENG ROAD",,618497,1.33413,103.721968,,,
South West,"SAFRA JURONG333 BOON LAY WAY",,649808,1.345463,103.716757,,,
South West,"SAFRA MOUNT FABER2 TELOK BLANGAH WAY",,098803,-28.281671,-54.255217,,,
South West,"SAFTI MILITARY INSTITUTION500 UPPER JURONG ROAD",,638364,1.332772,103.683902,,,
South West,"SCIENCE HUB87 SCIENCE PARK DRIVE SCIENCE PARK 2",,118260,1.287916,103.790416,,,
South West,"SENTOSA BEACH STATION50 BEACH VIEW #L1-03",#L1-03,098604,45.799973,-122.55106,,,
South West,"SHENG SIONG SUPERMARKET7 JURONG WEST AVENUE 5",,649486,1.348808,103.703404,,,
South West,,,099253,44.61665,33.525367,,,
South West,,,599491,1.329766,103.776529,,,
South West,,,139651,1.309126,103.78126,,,
South West,,,138682,1.299543,103.780838,,,
South West,"SOLARIS BUILDING1 FUSIONPOLIS WALK",,138628,1.298109,103.789927,,,
South West,"SPC BUKIT PANJANG41 BUKIT PANJANG RING ROAD",,679945,1.3782572,103.7724269,,,
South West,"SPC COMMONWEALTH490 COMMONWEALTH AVENUE",,149736,1.305726,103.795075,,,
South West,"SPC JALAN BUROH33 JALAN BUROH",,619487,1.314745,103.714772,,,
South West,"SPC JURONG EAST91 JURONG EAST AVENUE 1",,609786,1.342382,103.737369,,,
South West,"SPC JURONG WEST100 JURONG WEST AVENUE 1",,649519,1.349375,103.714722,,,
South West,"SPC PASIR PANJANG158 PASIR PANJANG ROAD",,118555,1.277156,103.790603,,,
South West,"SPC TELOK BLANGAH616 TELOK BLANGAH",,109027,1.271809,103.807064,,,
South West,"ST KINETICS249 JALAN BOON LAY",,619523,1.339471,103.712539,,,
South West,"TAMAN JURONG SHOPPING CENTRE - STATION 1399 YUNG SHENG ROAD",,610399,1.334774,103.721053,,,
South West,"TANJONG PAGAR COMPLEX7B KEPPEL ROAD",,089055,47.991832,3.617134,,,
South West,"THE CLEMENTI MALL3155 COMMONWEALTH AVENUE WEST",,129588,1.314918,103.7643089,,,
South West,"THE STAR VISTA - STATION 11 VISTA GREEN EXCHANGE BASEMENT 1",,138617,1.306842,103.78844,,,
South West,"THE STAR VISTA - STATION 21 VISTA GREEN EXCHANGE BASEMENT 1",,138617,1.306842,103.78844,,,
South West,"THE STRATEGY2 INTERNATIONAL BUSINESS PARK",,609930,1.32954,103.747567,,,
South West,"TUV SUD PSB BUILDING1 SCIENCE PARK DRIVE",,118221,1.291401,103.785218,,,
South West,"WEST COAST PLAZA - STATION 1154 WEST COAST ROAD",,127371,1.303843,103.766292,,,
South West,"WEST COAST PLAZA - STATION 2154 WEST COAST ROAD B2-K1",,127371,1.303843,103.766292,,,
South West,"WEST COAST TOWN COUNCIL28 DOVER CRESCENT",,130028,1.304381,103.781952,,,
South West,"WEST COAST TOWN COUNCIL451 CLEMENTI AVENUE 3",,120451,1.312638,103.765669,,,
South West,"WEST COAST TOWN COUNCIL451 CLEMENTI AVENUE 3",,120451,1.312638,103.765669,,,
South West,"WEST COAST TOWN COUNCIL453 CLEMENTI AVENUE 3",,120453,1.311906,103.76596,,,
South West,"WEST COAST TOWN COUNCIL502 WEST COAST ROAD",,120502,1.311718,103.759029,,,
South West,"WEST COAST TOWN COUNCIL - JURONG WEST BRANCH - STATION 1509 JURONG WEST STREET 51",,640509,1.348703,103.719325,,,
South West,"WEST COAST TOWN COUNCIL - JURONG WEST BRANCH - STATION 2509 JURONG WEST STREET 51",,640509,1.348703,103.719325,,,
South West,"WESTGATE - STATION 13 GATEWAY DRIVE BASEMENT 1",,608532,1.3346373,103.7426584,,,
South West,"WESTGATE - STATION 23 GATEWAY DRIVE LEVEL 2",,608532,1.3346373,103.7426584,,,
South West,"WESTLITE DORMITORY - BLK 1418 TOH GUAN ROAD",,608591,1.335832,103.751472,,,
South West,"XIN DE AN MEDICAL & MINIMART 105 CLEMENTI STREET 12, SUNSET WAY #01-02",#01-02,120105,1.322642,103.770005,,,
South West,"YEW TEE POINT - STATION 121 CHOA CHU KANG NORTH 6",,689578,1.39729,103.746546,,,
South West,"YEW TEE POINT - STATION 221 CHOA CHU KANG NORTH 6",,689578,1.39729,103.746546,,,
